type,source,status,episodes,popularity,members,favorites,duration_min,year,genre_Action,genre_Adventure,genre_Avant Garde,genre_Award Winning,genre_Boys Love,genre_Comedy,genre_Drama,genre_Ecchi,genre_Erotica,genre_Fantasy,genre_Girls Love,genre_Gourmet,genre_Hentai,genre_Horror,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Slice of Life,genre_Sports,genre_Supernatural,genre_Suspense,mal_id,score,type_Movie,type_TV,source_4-koma manga,source_Book,source_Card game,source_Game,source_Light novel,source_Manga,source_Mixed media,source_Music,source_Novel,source_Original,source_Other,source_Picture book,source_Radio,source_Unknown,source_Visual novel,source_Web manga,source_Web novel,status_Currently Airing,status_Finished Airing
TV,Original,Finished Airing,50.0,658,389658,4461,23,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,150,7.61,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,24.0,4268,32132,137,23,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,152,7.24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Novel,Finished Airing,45.0,1568,165057,2589,25,2002,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153,8.01,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,64.0,683,377944,3724,23,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,7.73,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,3756,41997,144,37,1996,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,155,6.56,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,24.0,2479,87137,772,24,2001,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,156,7.38,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,1708,146087,503,23,2005,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,157,6.92,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,13.0,2733,74452,716,23,2004,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,158,7.28,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,24.0,5227,20085,42,23,2004,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,159,6.25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,13.0,1634,154975,1232,24,1999,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,160,7.58,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,24.0,3082,60043,277,24,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,7.29,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,4758,25323,89,24,2002,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,162,6.91,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Game,Finished Airing,26.0,7187,9030,19,24,1999,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,163,6.47,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,106,1330278,23304,13,1997,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164,8.67,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,26.0,1939,124876,994,23,2002,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,165,7.37,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Other,Finished Airing,26.0,1809,135947,720,26,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,166,7.43,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,24.0,2256,100739,431,23,2003,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,167,7.36,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,26.0,2494,86211,680,24,2001,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,168,7.35,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Visual novel,Finished Airing,12.0,1474,176186,685,24,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,169,6.79,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TV,Manga,Finished Airing,101.0,809,324521,7790,23,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,8.55,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,13.0,7979,6942,8,23,2000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171,6.24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,25.0,3720,42609,171,24,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,173,7.18,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,24.0,1335,196249,624,23,2004,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,174,6.86,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,4328,31141,49,25,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,175,6.58,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,1129,236087,2056,25,2005,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,177,7.51,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,4074,35545,143,23,2003,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,178,7.15,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,13.0,2460,88240,438,22,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180,7.15,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,13.0,3183,56289,119,22,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,181,7.37,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,26.0,1522,170755,2244,24,1996,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,182,7.65,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,39.0,5745,15594,80,24,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183,7.36,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Game,Finished Airing,12.0,5050,21941,47,23,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,184,6.32,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,604,417990,13297,25,1998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,8.35,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,1051,251234,1166,23,1999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,8.18,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,1324,197917,711,44,2001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,7.91,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,24.0,958,275752,1509,23,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,189,7.09,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,24.0,2259,100558,231,23,2003,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,193,6.72,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,1414,184324,988,22,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,195,7.09,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,2377,92944,187,23,2003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,196,6.8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,24.0,4661,26679,49,15,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,197,6.49,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,24.0,1989,121048,620,23,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,198,7.29,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,44,1957353,34258,4,2001,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,199,8.77,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,50.0,4417,29880,153,24,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,7.42,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,26.0,758,343953,5841,23,2003,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,202,7.79,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Visual novel,Finished Airing,12.0,4454,29480,34,24,2004,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204,6.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TV,Original,Finished Airing,26.0,108,1305162,39801,24,2004,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,8.52,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Novel,Finished Airing,27.0,3962,37676,141,23,1998,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,206,7.11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,2784,72343,434,25,2003,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,209,7.52,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,161.0,961,274313,4536,24,1989,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,210,7.77,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,4889,23602,149,23,1986,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,212,6.85,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Visual novel,Finished Airing,1.0,10215,3515,1,47,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,216,5.82,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TV,Original,Finished Airing,26.0,3135,57959,492,23,1996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,218,7.49,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,5478,17776,34,19,1998,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,219,6.72,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,13.0,4750,25380,76,24,2004,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,222,6.62,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,153.0,150,1100597,17282,24,1986,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,223,7.98,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,64.0,351,659828,2217,24,1996,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225,6.51,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,78,1574572,24595,25,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,226,7.46,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,26.0,690,375254,3274,25,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,228,7.6,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,3995,36890,137,23,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,6.87,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,27.0,3744,42183,154,24,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,6.94,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,7257,8794,7,12,2002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,231,6.11,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,70.0,523,471353,14275,25,1998,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,232,8.18,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,78.0,4616,27179,256,25,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,233,7.64,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,9056,5078,3,24,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,234,6.63,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Currently Airing,0.0,703,367350,15520,24,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,235,8.18,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,Manga,Finished Airing,26.0,5526,17390,26,23,2003,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,236,6.58,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,50.0,548,450542,9208,24,2005,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,237,8.05,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,42.0,2815,70655,270,23,1997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,7.34,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Novel,Finished Airing,24.0,1011,262507,3997,24,2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,239,8.11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,1394,186831,1501,25,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,240,7.63,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,11.0,1622,156796,335,23,2004,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,241,6.35,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,3352,51444,272,23,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,7.41,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,1949,123973,1125,22,2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,6.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Novel,Finished Airing,39.0,7340,8585,26,25,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,244,6.88,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,43.0,220,882064,27717,25,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,8.68,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,51.0,2199,104547,382,24,2001,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,246,7.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Visual novel,Finished Airing,26.0,4677,26420,117,24,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,247,6.99,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TV,Manga,Finished Airing,12.0,2019,118994,259,23,2005,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,248,6.61,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,167.0,247,835944,19519,24,2000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,249,7.87,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,150.0,1841,133570,1328,23,2003,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250,7.55,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,78.0,2003,119806,1381,25,2004,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,251,7.61,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,26.0,3637,44400,156,24,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,252,7.01,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,26.0,3457,48212,430,23,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,7.8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
